Title,Creators,DOI,Publisher,Year Published
Burst Random Amplitude Ramp : 0.4V Repetition 1,"Bonney, Matthew, Wagg, David, Rogers, Tim",10.15131/shef.data.21400008.v1,The University of Sheffield,2022
Image Reconstruction in Light-Sheet Microscopy: Spatially Varying Deconvolution and Mixed Noise,"Toader, Bogdan, Boulanger, Jérôme, Korolev, Yury, Lenz, Martin O., Manton, James, Schönlieb, Carola-Bibiane, Mureşan, Leila",10.17863/cam.90101,Apollo - University of Cambridge Repository,2022
Sharing Responsibility for Reproducibility in Team Science: The Turing Way,"Sharan, Malvika, Garside, Danny",10.5281/zenodo.7258955,Zenodo,2022
Sharing Responsibility for Reproducibility in Team Science: The Turing Way,"Sharan, Malvika, Garside, Danny",10.5281/zenodo.7258956,Zenodo,2022
Research Application Management: Adapting research outputs for more real-world users,"Ding, Jennifer, Mehonic, Aida, Conner, Alden, Sood, Hari",10.5281/zenodo.7245335,Zenodo,2022
Research Application Management: Adapting research outputs for more real-world users,"Ding, Jennifer, Mehonic, Aida, Conner, Alden, Sood, Hari",10.5281/zenodo.7254836,Zenodo,2022
Research Application Management: Adapting research outputs for more real-world users,"Ding, Jennifer, Mehonic, Aida, Conner, Alden, Sood, Hari",10.5281/zenodo.7245336,Zenodo,2022
Review of Digital Research Infrastructure Requirements for AI,"Glass, Charlotte, Lazauskas, Tomas, Brown, Neil, Nausedaite, Reda, Dijkstal, Felix, Vinnik, Aaron, Raabe, Bruno, Neto, António, O'Reilly, Martin, Ding, Jennifer, Bennett, Arielle, Hamilton, Martin",10.5281/zenodo.7085201,Zenodo,2022
Review of Digital Research Infrastructure Requirements for AI,"Glass, Charlotte, Lazauskas, Tomas, Brown, Neil, Nausedaite, Reda, Dijkstal, Felix, Vinnik, Aaron, Raabe, Bruno, Neto, António, O'Reilly, Martin, Ding, Jennifer, Bennett, Arielle, Hamilton, Martin",10.5281/zenodo.7085202,Zenodo,2022
Agent-Based Modelling for Urban Analytics: State of the Art and Challenges,"Malleson, Nick, Birkin, Mark, Birks, Daniel, Ge, Jiaqi, Heppenstall, Alison, Manley, Ed, McCulloch, Josie, Ternes, Patricia",10.48550/arxiv.2210.06955,arXiv,2022
A distributional semantic methodology for enhanced search in historical records: A case study on smell,"McGregor, S, McGillivray, B",10.17863/cam.33896,Apollo - University of Cambridge Repository,2018
Adversarial regularizers in inverse problems,"Lunz, S, Öktem, O, Schönlieb, CB",10.17863/cam.40778,Apollo - University of Cambridge Repository,2018
Understanding English Dictionaries: the Experience from a Massive Open Online Course,"McGillivray, Barbara",10.17863/cam.63129,Apollo - University of Cambridge Repository,2021
Turing: A language for flexible probabilistic inference,"Ge, H, Xu, K, Ghahramani, Z",10.17863/cam.42246,Apollo - University of Cambridge Repository,2018
The Turing Online Training Grant 2020 awarded to The Turing Way and Open Life Science teams,"Sharan, Malvika, Whitaker, Kirstie, Yehudi, Yo",10.5281/zenodo.6974060,Zenodo,2020
The Turing Online Training Grant 2020 awarded to The Turing Way and Open Life Science teams,"Sharan, Malvika, Whitaker, Kirstie, Yehudi, Yo",10.5281/zenodo.6974059,Zenodo,2020
sktime/sktime: v0.13.4,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, Walter, Martin, ViktorKaz, Lukasz Mentel, Chrisholder, Tsaprounis, Leonidas, RNKuhns, Mirae Parker, Taiwo Owoseni, Rockenschaub, Patrick, Danbartl, Jesellier, Eenticott-Shell, Gilbert, Ciaran, Guzal Bulatova, Lovkush, Schäfer, Patrick, Khrapov, Stanislav, Buchhorn, Katie, Kejsi Take, Shivansh Subramanian, Meyer, Svea Marie, AidenRushbrooke, Rice, Beth",10.5281/zenodo.7117735,Zenodo,2022
sktime/sktime: v0.13.4,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, Walter, Martin, ViktorKaz, Lukasz Mentel, Chrisholder, Tsaprounis, Leonidas, RNKuhns, Mirae Parker, Taiwo Owoseni, Rockenschaub, Patrick, Danbartl, Jesellier, Eenticott-Shell, Gilbert, Ciaran, Guzal Bulatova, Lovkush, Schäfer, Patrick, Khrapov, Stanislav, Buchhorn, Katie, Kejsi Take, Shivansh Subramanian, Meyer, Svea Marie, AidenRushbrooke, Rice, Beth",10.5281/zenodo.3749000,Zenodo,2022
alan-turing-institute/sktime: v0.13.3,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, Walter, Martin, ViktorKaz, Lukasz Mentel, Chrisholder, Tsaprounis, Leonidas, RNKuhns, Mirae Parker, Taiwo Owoseni, Rockenschaub, Patrick, Danbartl, Jesellier, Eenticott-Shell, Gilbert, Ciaran, Guzal Bulatova, Lovkush, Schäfer, Patrick, Khrapov, Stanislav, Buchhorn, Katie, Kejsi Take, Shivansh Subramanian, Meyer, Svea Marie, AidenRushbrooke, Rice, Beth",10.5281/zenodo.7113364,Zenodo,2022
alan-turing-institute/sktime: v0.13.2,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, Walter, Martin, ViktorKaz, Lukasz Mentel, Chrisholder, RNKuhns, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Danbartl, Jesellier, Eenticott-Shell, Gilbert, Ciaran, Guzal Bulatova, Lovkush, Mirae Parker, Kejsi Take, Schäfer, Patrick, Khrapov, Stanislav, Meyer, Svea Marie, AidenRushbrooke, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal",10.5281/zenodo.7017832,Zenodo,2022
alan-turing-institute/sktime: v0.13.0,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, RNKuhns, Chrisholder, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Danbartl, Eenticott-Shell, Guzal Bulatova, Gilbert, Ciaran, Lovkush, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Mirae Parker, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna",10.5281/zenodo.6832583,Zenodo,2022
alan-turing-institute/sktime: v0.13.0,"Király, Franz",10.5281/zenodo.6832750,Zenodo,2022
alan-turing-institute/sktime: v0.13.0,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, RNKuhns, Chrisholder, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Danbartl, Eenticott-Shell, Guzal Bulatova, Gilbert, Ciaran, Lovkush, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Mirae Parker, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna",10.5281/zenodo.6832632,Zenodo,2022
alan-turing-institute/sktime: v0.13.0,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, RNKuhns, Chrisholder, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Danbartl, Eenticott-Shell, Guzal Bulatova, Gilbert, Ciaran, Lovkush, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Mirae Parker, Schäfer, Patrick",10.5281/zenodo.6832724,Zenodo,2022
alan-turing-institute/sktime: v0.13.1,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, Walter, Martin, ViktorKaz, Lukasz Mentel, RNKuhns, Chrisholder, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Danbartl, Jesellier, Eenticott-Shell, Gilbert, Ciaran, Guzal Bulatova, Lovkush, Mirae Parker, Kejsi Take, Khrapov, Stanislav, Meyer, Svea Marie, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal",10.5281/zenodo.6982019,Zenodo,2022
alan-turing-institute/sktime: v0.12.0,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, RNKuhns, Chrisholder, Khrapov, Stanislav, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Danbartl, Eenticott-Shell, Guzal Bulatova, Lovkush, Gilbert, Ciaran, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna",10.5281/zenodo.6638345,Zenodo,2022
alan-turing-institute/sktime: v0.12.0,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, RNKuhns, Chrisholder, Khrapov, Stanislav, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Danbartl, Eenticott-Shell, Guzal Bulatova, Lovkush, Gilbert, Ciaran, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna",10.5281/zenodo.6636573,Zenodo,2022
alan-turing-institute/sktime: v0.11.3,"Löning, Markus, Bagnall, Tony, Király, Franz, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, RNKuhns, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Khrapov, Stanislav, Jesellier, Chrisholder, Danbartl, Guzal Bulatova, Eenticott-Shell, Lovkush, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna, Gilbert, Ciaran",10.5281/zenodo.6506503,Zenodo,2022
alan-turing-institute/sktime: v0.12.1,"Löning, Markus, Király, Franz, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, Khrapov, Stanislav, RNKuhns, Chrisholder, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Danbartl, Eenticott-Shell, Guzal Bulatova, Gilbert, Ciaran, Lovkush, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Mirae Parker, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal",10.5281/zenodo.6774508,Zenodo,2022
alan-turing-institute/sktime: v0.11.4,"Löning, Markus, Bagnall, Tony, Király, Franz, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Lukasz Mentel, RNKuhns, Chrisholder, Tsaprounis, Leonidas, Taiwo Owoseni, Rockenschaub, Patrick, Khrapov, Stanislav, Jesellier, Danbartl, Guzal Bulatova, Eenticott-Shell, Lovkush, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Gilbert, Ciaran, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna",10.5281/zenodo.6547489,Zenodo,2022
alan-turing-institute/sktime: v0.11.0,"Löning, Markus, Bagnall, Tony, Király, Franz, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Lukasz Mentel, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Tsaprounis, Leonidas, Guzal Bulatova, Chrisholder, Lovkush, Kejsi Take, Meyer, Svea Marie, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Danbartl, Eenticott-Shell, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna, Arelo, Hongyi",10.5281/zenodo.6386934,Zenodo,2022
alan-turing-institute/sktime: v0.10.1,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Király, Franz, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Lukasz Mentel, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Guzal Bulatova, Lovkush, Meyer, Svea Marie, Chrisholder, AidenRushbrooke, Kejsi Take, Tsaprounis, Leonidas, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna, Arelo, Hongyi, Large, James, Orduz, Juan",10.5281/zenodo.6191159,Zenodo,2022
alan-turing-institute/sktime: v0.11.1-hotfix,"Löning, Markus, Bagnall, Tony, Király, Franz, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Lukasz Mentel, Taiwo Owoseni, Rockenschaub, Patrick, Tsaprounis, Leonidas, Jesellier, Danbartl, Khrapov, Stanislav, Guzal Bulatova, Chrisholder, Lovkush, Kejsi Take, Meyer, Svea Marie, Eenticott-Shell, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna, Arelo",10.5281/zenodo.6438721,Zenodo,2022
alan-turing-institute/sktime: v0.11.1,"Löning, Markus, Bagnall, Tony, Király, Franz, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Lukasz Mentel, Taiwo Owoseni, Rockenschaub, Patrick, Tsaprounis, Leonidas, Jesellier, Khrapov, Stanislav, Guzal Bulatova, Chrisholder, Danbartl, Lovkush, Kejsi Take, Meyer, Svea Marie, Eenticott-Shell, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Sakshi, Aparna, Arelo",10.5281/zenodo.6435947,Zenodo,2022
alan-turing-institute/sktime: v0.11.2 hotfix,"Löning, Markus, Bagnall, Tony, Király, Franz, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason",10.5281/zenodo.6450102,Zenodo,2022
alan-turing-institute/sktime: v0.10.0,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Király, Franz, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Taiwo Owoseni, Rockenschaub, Patrick, Lukasz Mentel, Jesellier, Guzal Bulatova, Lovkush, Meyer, Svea Marie, Chrisholder, AidenRushbrooke, Kejsi Take",10.5281/zenodo.5942595,Zenodo,2022
alan-turing-institute/sktime: Test release,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Király, Franz, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Taiwo Owoseni, Rockenschaub, Patrick, Jesellier, Lukasz Mentel, Guzal Bulatova, Lovkush, Meyer, Svea Marie, Chrisholder, AidenRushbrooke, Kejsi Take, Tsaprounis, Leonidas, Schäfer, Patrick",10.5281/zenodo.5942128,Zenodo,2022
alan-turing-institute/sktime: v0.8.1,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Király, Franz, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Rockenschaub, Patrick, Taiwo Owoseni, Jesellier, Guzal Bulatova, Lovkush, Meyer, Svea Marie, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Hongyi, Sakshi, Aparna, Arelo, Large, James, Orduz, Juan, Binay Kumar, Gorelli, Marco Edward, Wang, Alwin, Pong, Jason",10.5281/zenodo.5608552,Zenodo,2021
alan-turing-institute/sktime: v0.8.2,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Király, Franz, Lines, Jason, ViktorKaz, Walter, Martin, RNKuhns, Rockenschaub, Patrick, Taiwo Owoseni, Jesellier, Guzal Bulatova, Lovkush, Meyer, Svea Marie, AidenRushbrooke, Schäfer, Patrick, Oleskiewicz, Xu, Yi-Xuan, Ansari, Afzal, Hongyi, Sakshi, Aparna, Arelo, Large, James, Orduz, Juan, Binay Kumar, Gorelli, Marco Edward, Wang, Alwin, Pong, Jason",10.5281/zenodo.5610006,Zenodo,2021
alan-turing-institute/sktime: v0.6.1,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Walter, Martin, Rockenschaub, Patrick, Jesellier, Király, Franz, AidenRushbrooke, Oleskiewicz, Xu, Yi-Xuan, Lovkush, Schäfer, Patrick, Hongyi, Large, James, Ansari, Afzal, Wang, Alwin, Zugasti, Luis, Simone-Pignotti, Matteogales, Bostrom, Aaron, Gorelli, Marco Edward, Ayushmaan Seth, ClaudiaSanches, Valetov, Dmitriy, Pong, Jason, Orduz, Juan",10.5281/zenodo.4763769,Zenodo,2021
alan-turing-institute/sktime: v0.8.0,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, Király, Franz, ViktorKaz, Walter, Martin, Rockenschaub, Patrick, RNKuhns, Taiwo Owoseni, Jesellier, Guzal Bulatova, Lovkush, AidenRushbrooke, Oleskiewicz, Meyer, Svea Marie, Xu, Yi-Xuan, Schäfer, Patrick, Hongyi, Ansari, Afzal, Arelo, Large, James, Orduz, Juan, Gorelli, Marco Edward, Wang, Alwin, Pong, Jason, Zugasti, Luis, Simone-Pignotti",10.5281/zenodo.5514239,Zenodo,2021
alan-turing-institute/sktime: v0.7.0,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Király, Franz, Walter, Martin, Rockenschaub, Patrick, Jesellier, Taiwo Owoseni, Lovkush, AidenRushbrooke, Oleskiewicz, Xu, Yi-Xuan, Schäfer, Patrick, RNKuhns, Hongyi, Guzal Bulatova, Large, James, Ansari, Afzal, Gorelli, Marco Edward, Wang, Alwin, Zugasti, Luis, Simone-Pignotti, Meyer, Svea Marie, Matteogales, Bostrom, Aaron, Ayushmaan Seth",10.5281/zenodo.5093663,Zenodo,2021
alan-turing-institute/sktime: v0.5.3,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Rockenschaub, Patrick, Jesellier, Király, Franz, Oleskiewicz, Walter, Martin, Schäfer, Patrick, Hongyi, Large, James, Xu, Yi-Xuan, Wang, Alwin, Simone-Pignotti, Matteogales, Bostrom, Aaron, Ansari, Afzal, Ayushmaan Seth, ClaudiaSanches, Valetov, Dmitriy, Pong, Jason, Orduz, Juan, Lovkush, Gorelli, Marco, Cai, Miao, Gupta, Nikhil",10.5281/zenodo.4513877,Zenodo,2021
alan-turing-institute/sktime: v0.6.0,"Löning, Markus, Bagnall, Tony, Middlehurst, Matthew, Sajaysurya Ganesh, Oastler, George, Lines, Jason, ViktorKaz, Rockenschaub, Patrick, Jesellier, Walter, Martin, Király, Franz, AidenRushbrooke, Oleskiewicz, Xu, Yi-Xuan, Lovkush, Schäfer, Patrick, Hongyi, Large, James, Ansari, Afzal, Wang, Alwin, Simone-Pignotti, Matteogales, Bostrom, Aaron, Gorelli, Marco, Ayushmaan Seth, ClaudiaSanches, Valetov, Dmitriy, Pong, Jason, Orduz, Juan, Koralturk, Kutay",10.5281/zenodo.4692904,Zenodo,2021
alan-turing-institute/sktime: v0.5.1,"Löning, Markus, Bagnall, Tony, Sajaysurya Ganesh, Oastler, George, Middlehurst, Matthew, Lines, Jason, ViktorKaz, Rockenschaub, Patrick, Jesellier, Király, Franz, Oleskiewicz, Hongyi, Large, James, Schäfer, Patrick, Xu, Alex Yixuan, Wang, Alwin, Walter, Martin, Simone-Pignotti, Matteogales, Bostrom, Aaron, , Afzal, Ayushmaan Seth, ClaudiaSanches, Valetov, Dmitriy, Pong, Jason, Orduz, Juan, Gorelli, Marco, Gupta, Nikhil, Nguyen, Thach Le",10.5281/zenodo.4399928,Zenodo,2020
